id,nhi_code,nhi_mandarin,update_date,version
229,03039B,精神科加護病床（床/天）–護理費,109/10/05,1
230,03040B,燒傷病床 (床/天）–護理費,109/10/05,1
231,03041A,燒傷加護病床（床/天）–護理費,109/10/05,1
232,03042A,急診觀察床（床/天）–護理費(第二天起),109/10/05,1
233,03043B,急診觀察床（床/天）–護理費(第二天起),109/10/05,1
234,03044B,隔離病床( 床/天）1.普通隔離病床–護理費,109/10/05,1
235,03045B,隔離病床( 床/天）2.正壓隔離病床–護理費,109/10/05,1
236,03046K,骨髓移植隔離病床（床/天）–護理費,109/10/05,1
237,03047E,加護病床（床/天）–護理費,109/10/05,1
238,03048F,加護病床（床/天）–護理費,109/10/05,1
239,03049G,加護病床（床/天）–護理費,109/10/05,1
240,03049GA,醫學中心亞急性呼吸照護病房護理費/天,109/10/05,1
241,03050HA,區域醫院亞急性呼吸照護病房護理費/天,109/10/05,1
242,03051B,隔離病床( 床/天）3.負壓隔離病床–病房費,109/10/05,1
243,03052B,隔離病床( 床/天）3.負壓隔離病床–護理費,109/10/05,1
244,03053B,核醫病床-病房費,109/10/05,1
245,03054B,核醫病床-護理費,109/10/05,1
246,03055K,精神急性一般病床（床/天）-病房費,109/10/05,1
247,03056A,精神急性一般病床（床/天）–病房費,109/10/05,1
248,03057B,精神急性一般病床（床/天）–病床費,109/10/05,1
249,03058K,精神急性一般病床（床/天）–護理費,109/10/05,1
250,03059A,精神急性一般病床（床/天）–護理費,109/10/05,1
251,03060B,精神急性一般病床（床/天）–護理費,109/10/05,1
252,03061K,精神急性經濟病床（床/天）-病房費,109/10/05,1
253,03062A,精神急性經濟病床（床/天）–病房費,109/10/05,1
254,03063B,精神急性經濟病床（床/天）–病房費,109/10/05,1
255,03064K,精神急性經濟病床（床/天）–護理費,109/10/05,1
256,03065A,精神急性經濟病床（床/天）–護理費,109/10/05,1
257,03066B,精神急性經濟病床（床/天）–護理費,109/10/05,1
258,03067K,慢性病床（床/天）-病房費,109/10/05,1
259,03068A,慢性病床（床/天）–病房費,109/10/05,1
260,03069B,慢性病床（床/天）–病房費,109/10/05,1
261,03070K,慢性病床（床/天）–護理費,109/10/05,1
262,03071A,慢性病床（床/天）–護理費,109/10/05,1
263,03072B,慢性病床（床/天）–護理費,109/10/05,1
264,03073A,急診觀察床（床/天）–病房費(第一天),109/10/05,1
265,03074B,急診觀察床（床/天）–病房費(第一天),109/10/05,1
266,03075A,急診觀察床（床/天）–護理費(第一天),109/10/05,1
267,03076B,急診觀察床（床/天）–護理費(第一天),109/10/05,1
268,04,第4次兒童衛教指導費(可搭配第4次兒童預防保健服務申報),109/10/05,1
269,04001A,一般慢性精神病床住院照護費（床/天）,109/10/05,1
270,04002B,一般慢性精神病床住院照護費（床/天）,109/10/05,1
271,04004C,精神科日間住院治療費（日間全天）-成人,109/10/05,1
272,04007C,精神科日間住院治療費（日間半天）-成人,109/10/05,1
273,04010A,院外適應治療（天）,109/10/05,1
274,04011B,院外適應治療（天）,109/10/05,1
275,04012C,精神科日間住院治療費（日間全天）-6歲至15歲,109/10/05,1
276,04013C,精神科日間住院治療費（日間全天）-6歲以下,109/10/05,1
277,04014C,精神科日間住院治療費（日間半天）-6歲至15歲,109/10/05,1
278,04015C,精神科日間住院治療費（日間半天）-6歲以下,109/10/05,1
279,05,第5次兒童衛教指導費(可搭配第5次兒童預防保健申報),109/10/05,1
280,05101B,一般灌食（天）2500卡以下 ≦ 2500卡,109/10/05,1
281,05102B,一般灌食（天）超過2500卡 ＞ 2500卡,109/10/05,1
282,05103B,營養成份調整配方灌食（天）2500卡以下 ≦ 2500卡,109/10/05,1
283,05104B,營養成份調整配方灌食（天）超過2500卡 ＞ 2500卡,109/10/05,1
284,05105B,預解及元素食灌食（天）1000卡以下 ≦ 1000卡,109/10/05,1
285,05106B,預解及元素食灌食（天）1001卡-2000卡,109/10/05,1
286,05107B,預解及元素食灌食（天）＞ 2000卡,109/10/05,1
287,05108B,免疫調節管灌食（天）-1000卡以下 ≦1000卡,109/10/05,1
288,05109B,免疫調節管灌食（天）-1001卡-2000卡,109/10/05,1
289,05110B,免疫調節管灌食（天）-＞2000卡,109/10/05,1
290,05151B,加護病房營養照護費－初次照護費,109/10/05,1
291,05152B,加護病房營養照護費－追蹤照護費,109/10/05,1
292,05201A,門診藥事服務費－一般處方給藥（7天以內）,109/10/05,1
293,05202B,門診藥事服務費－每人每日80件內-一般處方給藥（7天以內)-特約藥局(山地離島地區每人每日100件內),109/10/05,1
294,05203C,門診藥事服務費－每人每日80件內一般處方給藥（7天以內）-基層院所藥事人員調劑(山地離島地區每人每日100件內),109/10/05,1
295,05204D,門診藥事服務費－一般處方給藥（7天以內）,109/10/05,1
296,05205A,門診藥事服務費－慢性病處方給藥14-27天,109/10/05,1
297,05206B,門診藥事服務費－每人每日80件內-慢性病處方給藥14-27天-特約藥局(山地離島地區每人每日100件內),109/10/05,1
298,05207C,門診藥事服務費－慢性病處方給藥14-27天(山地離島地區每人每日100件內),109/10/05,1
299,05208D,門診藥事服務費－慢性病處方給藥14-27天,109/10/05,1
300,05209A,門診藥事服務費－慢性病處方給藥28天以上,109/10/05,1
301,05210B,門診藥事服務費－每人每日80件內-慢性病處方給藥28天以上-特約藥局(山地離島地區每人每日100件內),109/10/05,1
302,05211C,門診藥事服務費－慢性病處方給藥28天以上(山地離島地區每人每日100件內),109/10/05,1
303,05212D,門診藥事服務費－慢性病處方給藥28天以上,109/10/05,1
304,05213K,住院藥事服務費（天）－非單一劑量處方,109/10/05,1
305,05214A,住院藥事服務費（天）—非單一劑量處方,109/10/05,1
306,05215B,住院藥事服務費（天）—非單一劑量處方,109/10/05,1
307,05216K,住院藥事服務費（天）－單一劑量處方,109/10/05,1
308,05217A,住院藥事服務費（天）—單一劑量處方,109/10/05,1
309,05218B,住院藥事服務費（天）—單一劑量處方,109/10/05,1
310,05219B,放射性藥品處方之藥事服務費（天）,109/10/05,1
311,05220A,全靜脈營養注射劑處方之藥事服務費（天）,109/10/05,1
312,05221A,化學腫瘤藥品處方之藥事服務費 （天）,109/10/05,1
313,05222A,門診藥事服務費-慢性病處方給藥13天以內,109/10/05,1
314,05223B,門診藥事服務費-每人每日80件內-慢性病處方給藥13天以內-特約藥局(山地離島地區每人每日100件內),109/10/05,1
315,05224C,門診藥事服務費-每人每日80件內-慢性病處方給藥13天以內-基層院所藥事人員調劑(山地離島地區每人每日100件內),109/10/05,1
316,05225D,門診藥事服務費-慢性病處方給藥13天以內,109/10/05,1
317,05226B,門診藥事服務費-一般處方給藥(7天以內),109/10/05,1
318,05227B,門診藥事服務費—慢性病處方給藥13天以內,109/10/05,1
319,05228B,門診藥事服務費－慢性病處方給藥14-27天,109/10/05,1
320,05229B,門診藥事服務費－慢性病處方給藥28天以上,109/10/05,1
321,05234D,門診藥事服務費(診所自聘藥事人員及藥局部分)每人每日81-100件內(山地離島地區每人每日101-120件內),109/10/05,1
322,05235B,特殊輸注液處方藥事服務費 (天),109/10/05,1
323,05301C,護理訪視費(次)-資源耗用群為第一類(在合理量內)1.在宅,109/10/05,1
324,05302C,山地離島地區護理訪視費(次)-資源耗用群第一類(在合理量內)1.在宅,109/10/05,1
325,05303C,護理訪視費(次)-資源耗用群為第二類(在合理量內)1.在宅,109/10/05,1
326,05303CA,呼吸治療人員訪視費,109/10/05,1
327,05304C,山地離島地區護理訪視費(次)-資源耗用群為第二類(在合理量內)1.在宅,109/10/05,1
328,05305C,護理訪視費(次)-資源耗用群第三類(在合理量內)1.在宅,109/10/05,1
329,05306C,山地離島地區護理訪視費(次)-資源耗用群為第三類(在合理量內)1.在宅,109/10/05,1
330,05307C,醫師訪視費(次)1.在宅,109/10/05,1
331,05308C,山地離島地區醫師訪視費(次)1.在宅,109/10/05,1
332,05309C,醫師訪視費(次)1.在宅－醫師應同一承辦居家照護業務機構之請，當日訪視個案數在五個以上者，自第五個個案起其訪視費依本項申報,109/10/05,1
333,05310C,山地離島地區醫師訪視費(次)1.在宅－醫師應同一承辦居家照護業務機構之請當日個案在五個以上者，自第五個個案起其訪視費依本項申報,109/10/05,1
334,05312C,甲類醫師訪視費用(次)-在宅,109/10/05,1
335,05313C,甲類護理訪視費(次)-在宅:訪視時間1小時以內(≦1小時),109/10/05,1
336,05314C,甲類護理訪視費(次)-在宅:訪視時間1小時以上(>1小時),109/10/05,1
337,05315C,其他專業人員處置費(次)-在宅:目前僅限於社會工作人員或心理師,109/10/05,1
338,05316C,"病患自控式止痛處置及材料費(Patient- Controlled Anagesia, PCA)",109/10/05,1
339,05321C,護理訪視費(次)-資源耗用群為第四類(在合理量內)1.在宅,109/10/05,1
340,05322C,山地離島地區護理訪視費(次)-資源耗用群為第四類(在合理量內)1.在宅,109/10/05,1
341,05323C,甲類醫師訪視費用–山地離島地區(次)-在宅,109/10/05,1
342,05324C,甲類護理訪視費(次)-在宅:訪視時間1小時以內(≦1小時)-山地離島地區,109/10/05,1
343,05325C,甲類護理訪視費(次)-在宅:訪視時間1小時以上(>1小時)–山地離島地區,109/10/05,1
344,05326C,臨終病患訪視費,109/10/05,1
345,05327C,臨終病患訪視費山地離島地區,109/10/05,1
346,05328C,護理訪視費(次)-資源耗用群為第一類(超出合理量)1.在宅,109/10/05,1
347,05329C,山地離島地區護理訪視費（次)–資源耗用群第一類(超出合理量)1.在宅,109/10/05,1
348,05330C,護理訪視費(次)-資源耗用群島為第二類(超出合理量)1.在宅,109/10/05,1
349,05331C,山地離島地區護理訪視費(次)-資源耗用群為第二類(超出合理量)1.在宅,109/10/05,1
350,05332C,護理訪視費(次)-資源耗用群第三類(超出合理量)1.在宅,109/10/05,1
351,05333C,山地離島地區護理訪視費(次)-資源耗用群為第三類(超出合理量)1.在宅,109/10/05,1
352,05334C,護理訪視費(次)-資源耗用群為第四類(超出合理量)1.在宅,109/10/05,1
353,05335C,山地離島地區護理訪視費(次)-資源耗用群為第四類(超出合理量)1.在宅,109/10/05,1
354,05336C,乙類醫師訪視費用(次)-在宅,109/10/05,1
355,05337C,乙類醫師訪視費用山地離島地區(次)-在宅,109/10/05,1
356,05338C,乙類護理訪視費(次)-在宅:訪視時間1小時以內(≦1小時),109/10/05,1
357,05339C,乙類護理訪視費山地離島地區(次)-在宅:訪視時間1小時以內(≦1小時),109/10/05,1
358,05340C,乙類護理訪視費(次)-在宅:訪視時間1小時以上(＞1小時),109/10/05,1
359,05341C,乙類護理訪視費山地離島地區(次)-在宅:訪視時間1小時以上(＞1小時),109/10/05,1
360,05342C,護理訪視費(次)-資源耗用群為第一類(在合理量內)2.機構,109/10/05,1
361,05343C,山地離島地區護理訪視費(次)-資源耗用群第一類(在合理量內)2.機構,109/10/05,1
362,05344C,護理訪視費(次)-資源耗用群為第一類(超出合理量)2.機構,109/10/05,1
363,05345C,山地離島地區護理訪視費(次)-資源耗用群第一類(超出合理量)2.機構,109/10/05,1
364,05346C,護理訪視費(次)-資源耗用群島為第二類(在合理量內)2.機構,109/10/05,1
365,05347C,山地離島地區護理訪視費(次)-資源耗用群為第二類(在合理量內)2.機構,109/10/05,1
366,05348C,護理訪視費(次)-資源耗用群島為第二類(超出合理量)2.機構,109/10/05,1
367,05349C,山地離島地區護理訪視費(次)-資源耗用群為第二類(超出合理量)2.機構,109/10/05,1
