id;status;arrival_time;created_date;created_by
388;FINISHED;2018-03-23T02:44:00;2018-03-23T02:44:33;system
389;FINISHED;2018-03-23T03:34:00;2018-03-23T03:34:13;system
390;FINISHED;2018-03-23T06:25:00;2018-03-23T06:25:03;system
391;FINISHED;2018-03-23T06:29:00;2018-03-23T06:29:42;system
392;FINISHED;2018-03-23T07:42:00;2018-03-23T07:42:35;system
393;FINISHED;2018-03-23T08:03:00;2018-03-23T08:03:14;system
394;FINISHED;2018-03-23T08:46:00;2018-03-23T08:46:13;system
395;FINISHED;2018-03-24T01:28:00;2018-03-24T01:28:39;system
396;FINISHED;2018-03-24T01:43:00;2018-03-24T01:43:25;system
397;FINISHED;2018-03-24T01:59:00;2018-03-24T01:59:46;system
398;FINISHED;2018-03-24T02:24:00;2018-03-24T02:24:44;system
399;FINISHED;2018-03-24T02:45:00;2018-03-24T02:45:17;system
400;FINISHED;2018-03-24T03:13:00;2018-03-24T03:13:13;system
401;FINISHED;2018-03-24T03:20:00;2018-03-24T03:20:35;system
402;FINISHED;2018-03-24T04:11:00;2018-03-24T04:11:21;system
403;FINISHED;2018-03-24T06:24:00;2018-03-24T06:24:17;system
404;FINISHED;2018-03-24T06:38:00;2018-03-24T06:38:11;system
405;FINISHED;2018-03-24T06:38:00;2018-03-24T06:38:39;system
406;FINISHED;2018-03-24T07:33:00;2018-03-24T07:32:56;system
407;FINISHED;2018-03-24T07:33:00;2018-03-24T07:33:54;system
408;FINISHED;2018-03-24T08:36:00;2018-03-24T08:36:55;system
409;FINISHED;2018-03-24T09:05:00;2018-03-24T09:05:26;system
410;FINISHED;2018-03-24T09:43:00;2018-03-24T09:43:53;system
411;FINISHED;2018-03-26T01:23:00;2018-03-26T01:23:14;system
412;FINISHED;2018-03-26T01:54:00;2018-03-26T01:54:40;system
413;FINISHED;2018-03-26T02:25:00;2018-03-26T02:25:08;system
414;FINISHED;2018-03-26T02:28:00;2018-03-26T02:28:05;system
415;FINISHED;2018-03-26T03:31:00;2018-03-26T03:31:08;system
416;FINISHED;2018-03-26T03:34:00;2018-03-26T03:33:56;system
417;FINISHED;2018-03-26T03:42:00;2018-03-26T03:42:39;system
418;FINISHED;2018-03-26T04:01:00;2018-03-26T04:01:44;system
419;FINISHED;2018-03-26T07:10:00;2018-03-26T07:10:34;system
420;FINISHED;2018-03-26T07:26:00;2018-03-26T07:26:05;system
421;FINISHED;2018-03-26T07:47:00;2018-03-26T07:47:08;system
422;FINISHED;2018-03-26T08:29:00;2018-03-26T08:29:23;system
423;FINISHED;2018-03-26T08:32:00;2018-03-26T08:32:12;system
424;FINISHED;2018-03-26T09:29:00;2018-03-26T09:29:05;system
425;FINISHED;2018-03-26T09:32:00;2018-03-26T09:31:49;system
426;FINISHED;2018-03-26T11:17:00;2018-03-26T11:17:17;system
427;FINISHED;2018-03-26T11:28:00;2018-03-26T11:28:01;system
428;FINISHED;2018-03-26T11:35:00;2018-03-26T11:35:08;system
429;FINISHED;2018-03-26T12:00:00;2018-03-26T11:59:54;system
430;FINISHED;2018-03-26T12:08:00;2018-03-26T12:07:53;system
431;FINISHED;2018-03-27T01:26:00;2018-03-27T01:26:23;system
432;FINISHED;2018-03-27T01:26:00;2018-03-27T01:26:42;system
433;FINISHED;2018-03-27T02:22:00;2018-03-27T02:22:26;system
434;FINISHED;2018-03-27T02:26:00;2018-03-27T02:26:41;system
435;FINISHED;2018-03-27T02:34:00;2018-03-27T02:34:01;system
436;FINISHED;2018-03-27T03:36:00;2018-03-27T03:36:57;system
437;FINISHED;2018-03-27T06:22:00;2018-03-27T06:22:15;system
438;FINISHED;2018-03-27T06:23:00;2018-03-27T06:23:14;system
439;FINISHED;2018-03-27T06:25:00;2018-03-27T06:25:51;system
440;FINISHED;2018-03-27T07:48:00;2018-03-27T07:48:00;system
441;FINISHED;2018-03-27T07:48:00;2018-03-27T07:48:13;system
442;FINISHED;2018-03-27T08:04:00;2018-03-27T08:04:45;system
443;FINISHED;2018-03-27T08:04:00;2018-03-27T08:04:58;system
444;FINISHED;2018-03-27T09:04:00;2018-03-27T09:04:23;system
445;FINISHED;2018-03-27T09:12:00;2018-03-27T09:12:44;system
446;FINISHED;2018-03-27T09:28:00;2018-03-27T09:28:28;system
447;FINISHED;2018-03-27T10:22:00;2018-03-27T10:22:51;system
448;FINISHED;2018-03-27T10:37:00;2018-03-27T10:37:24;system
449;FINISHED;2018-03-27T11:25:00;2018-03-27T11:25:17;system
450;FINISHED;2018-03-27T11:39:00;2018-03-27T11:39:39;system
451;FINISHED;2018-03-27T12:00:00;2018-03-27T12:00:50;system
452;FINISHED;2018-03-27T12:55:00;2018-03-27T12:55:44;system
453;FINISHED;2018-03-27T13:00:00;2018-03-27T13:00:40;system
454;FINISHED;2018-03-27T13:04:00;2018-03-27T13:04:01;system
455;FINISHED;2018-03-28T01:27:00;2018-03-28T01:27:38;system
456;FINISHED;2018-03-28T01:27:00;2018-03-28T01:27:49;system
457;FINISHED;2018-03-28T01:44:00;2018-03-28T01:44:24;system
458;FINISHED;2018-03-28T02:03:00;2018-03-28T02:03:07;system
459;FINISHED;2018-03-28T02:26:00;2018-03-28T02:26:41;system
460;FINISHED;2018-03-28T02:51:00;2018-03-28T02:51:50;system
461;FINISHED;2018-03-28T03:23:00;2018-03-28T03:23:14;system
462;FINISHED;2018-03-28T04:05:00;2018-03-28T04:05:04;system
463;FINISHED;2018-03-28T06:31:00;2018-03-28T06:31:53;system
464;FINISHED;2018-03-28T06:33:00;2018-03-28T06:33:31;system
465;FINISHED;2018-03-28T06:36:00;2018-03-28T06:36:33;system
466;FINISHED;2018-03-28T06:56:00;2018-03-28T06:56:32;system
467;FINISHED;2018-03-28T07:11:00;2018-03-28T07:11:38;system
468;FINISHED;2018-03-28T07:16:00;2018-03-28T07:16:15;system
469;FINISHED;2018-03-28T07:19:00;2018-03-28T07:19:57;system
470;FINISHED;2018-03-28T07:53:00;2018-03-28T07:53:15;system
471;FINISHED;2018-03-28T08:01:00;2018-03-28T08:01:24;system
472;FINISHED;2018-03-28T08:02:00;2018-03-28T08:02:48;system
473;FINISHED;2018-03-28T08:26:00;2018-03-28T08:26:10;system
474;FINISHED;2018-03-28T09:20:00;2018-03-28T09:20:22;system
475;FINISHED;2018-03-28T10:33:00;2018-03-28T10:33:31;system
476;FINISHED;2018-03-28T10:58:00;2018-03-28T10:58:29;system
477;FINISHED;2018-03-28T11:28:00;2018-03-28T11:28:47;system
478;FINISHED;2018-03-28T11:34:00;2018-03-28T11:34:02;system
479;FINISHED;2018-03-28T11:37:00;2018-03-28T11:37:15;system
480;FINISHED;2018-03-28T11:56:00;2018-03-28T11:56:50;system
481;FINISHED;2018-03-28T12:00:00;2018-03-28T12:00:01;system
482;FINISHED;2018-03-28T12:15:00;2018-03-28T12:15:26;system
483;FINISHED;2018-03-28T12:31:00;2018-03-28T12:31:22;system
484;FINISHED;2018-03-28T12:47:00;2018-03-28T12:47:09;system
485;FINISHED;2018-03-29T07:36:00;2018-03-29T07:36:10;system
486;FINISHED;2018-03-29T07:46:00;2018-03-29T07:45:58;system
487;FINISHED;2018-03-29T07:58:00;2018-03-29T07:58:52;system
488;FINISHED;2018-03-29T09:03:00;2018-03-29T09:03:25;system
489;FINISHED;2018-03-29T09:25:00;2018-03-29T09:25:12;system
490;FINISHED;2018-03-29T10:25:00;2018-03-29T10:25:40;system
491;FINISHED;2018-03-29T10:27:00;2018-03-29T10:27:44;system
492;FINISHED;2018-03-29T10:33:00;2018-03-29T10:33:33;system
493;FINISHED;2018-03-29T10:40:00;2018-03-29T10:40:28;system
494;FINISHED;2018-03-29T10:43:00;2018-03-29T10:43:40;system
495;FINISHED;2018-03-29T10:46:00;2018-03-29T10:46:25;system
496;FINISHED;2018-03-29T11:14:00;2018-03-29T11:14:27;system
497;FINISHED;2018-03-29T11:25:00;2018-03-29T11:25:31;system
498;FINISHED;2018-03-29T11:27:00;2018-03-29T11:27:05;system
499;FINISHED;2018-03-29T11:32:00;2018-03-29T11:32:40;system
500;FINISHED;2018-03-29T11:57:00;2018-03-29T11:57:31;system
501;FINISHED;2018-03-29T12:01:00;2018-03-29T12:01:29;system
502;FINISHED;2018-03-29T12:28:00;2018-03-29T12:28:19;system
503;FINISHED;2018-03-29T12:53:00;2018-03-29T12:53:30;system
504;FINISHED;2018-03-29T13:01:00;2018-03-29T13:01:02;system
505;FINISHED;2018-03-30T01:22:00;2018-03-30T01:22:24;system
506;FINISHED;2018-03-30T01:22:00;2018-03-30T01:22:47;system
507;FINISHED;2018-03-30T01:32:00;2018-03-30T01:32:11;system
508;FINISHED;2018-03-30T02:38:00;2018-03-30T02:38:37;system
509;FINISHED;2018-03-30T02:41:00;2018-03-30T02:41:50;system
510;FINISHED;2018-03-30T02:45:00;2018-03-30T02:45:14;system
511;FINISHED;2018-03-30T02:53:00;2018-03-30T02:53:10;system
512;FINISHED;2018-03-30T03:06:00;2018-03-30T03:06:37;system
513;FINISHED;2018-03-30T03:45:00;2018-03-30T03:45:30;system
514;FINISHED;2018-03-30T03:45:00;2018-03-30T03:45:45;system
515;FINISHED;2018-03-30T03:57:00;2018-03-30T03:57:31;system
516;FINISHED;2018-03-30T06:13:00;2018-03-30T06:13:34;system
517;FINISHED;2018-03-30T06:32:00;2018-03-30T06:32:45;system
518;FINISHED;2018-03-30T07:14:00;2018-03-30T07:14:51;system
519;FINISHED;2018-03-30T07:34:00;2018-03-30T07:34:15;system
520;FINISHED;2018-03-30T08:51:00;2018-03-30T08:51:43;system
521;FINISHED;2018-03-30T09:27:00;2018-03-30T09:27:38;system
522;FINISHED;2018-03-30T10:41:00;2018-03-30T10:41:02;system
523;FINISHED;2018-03-30T10:57:00;2018-03-30T10:57:28;system
524;FINISHED;2018-03-30T11:23:00;2018-03-30T11:23:12;system
525;FINISHED;2018-03-30T11:27:00;2018-03-30T11:27:05;system
526;FINISHED;2018-03-30T11:52:00;2018-03-30T11:52:25;system
527;FINISHED;2018-03-30T12:26:00;2018-03-30T12:26:56;system
528;FINISHED;2018-03-30T12:57:00;2018-03-30T12:57:39;system
529;FINISHED;2018-03-31T02:35:00;2018-03-31T02:35:02;system
530;FINISHED;2018-03-31T03:29:00;2018-03-31T03:29:00;system
531;FINISHED;2018-03-31T06:25:00;2018-03-31T06:25:46;system
532;FINISHED;2018-03-31T06:25:00;2018-03-31T06:25:54;system
533;FINISHED;2018-03-31T06:30:00;2018-03-31T06:30:17;system
534;FINISHED;2018-03-31T06:38:00;2018-03-31T06:38:02;system
535;FINISHED;2018-03-31T06:44:00;2018-03-31T06:44:21;system
536;FINISHED;2018-03-31T07:01:00;2018-03-31T07:01:32;system
537;FINISHED;2018-03-31T07:31:00;2018-03-31T07:31:42;system
538;FINISHED;2018-03-31T07:58:00;2018-03-31T07:58:47;system
539;FINISHED;2018-03-31T08:08:00;2018-03-31T08:08:35;system
540;FINISHED;2018-03-31T08:53:00;2018-03-31T08:53:41;system
541;FINISHED;2018-03-31T09:03:00;2018-03-31T09:03:30;system
542;FINISHED;2018-04-02T01:22:00;2018-04-02T01:22:43;system
543;FINISHED;2018-04-02T01:25:00;2018-04-02T01:25:44;system
544;FINISHED;2018-04-02T01:40:00;2018-04-02T01:40:33;system
545;FINISHED;2018-04-02T02:01:00;2018-04-02T02:01:29;system
546;FINISHED;2018-04-02T02:46:00;2018-04-02T02:46:26;system
547;FINISHED;2018-04-02T02:46:00;2018-04-02T02:46:45;system
548;FINISHED;2018-04-02T02:55:00;2018-04-02T02:55:20;system
549;FINISHED;2018-04-02T03:36:00;2018-04-02T03:36:21;system
550;FINISHED;2018-04-02T03:53:00;2018-04-02T03:53:36;system
551;FINISHED;2018-04-02T06:26:00;2018-04-02T06:26:38;system
552;FINISHED;2018-04-02T06:31:00;2018-04-02T06:31:34;system
553;FINISHED;2018-04-02T06:34:00;2018-04-02T06:34:46;system
554;FINISHED;2018-04-02T06:55:00;2018-04-02T06:55:51;system
555;FINISHED;2018-04-02T07:09:00;2018-04-02T07:09:29;system
556;FINISHED;2018-04-02T07:21:00;2018-04-02T07:21:44;system
557;FINISHED;2018-04-02T08:12:00;2018-04-02T08:12:39;system
558;FINISHED;2018-04-02T08:27:00;2018-04-02T08:27:01;system
559;FINISHED;2018-04-02T08:34:00;2018-04-02T08:34:48;system
560;FINISHED;2018-04-02T08:44:00;2018-04-02T08:44:01;system
561;FINISHED;2018-04-02T09:10:00;2018-04-02T09:10:42;system
562;FINISHED;2018-04-02T09:23:00;2018-04-02T09:23:25;system
563;FINISHED;2018-04-02T10:30:00;2018-04-02T10:18:43;system
564;FINISHED;2018-04-02T10:25:00;2018-04-02T10:25:03;system
565;FINISHED;2018-04-02T10:39:00;2018-04-02T10:38:58;system
566;FINISHED;2018-04-02T10:55:00;2018-04-02T10:55:13;system
567;FINISHED;2018-04-02T11:10:00;2018-04-02T11:10:00;system
568;FINISHED;2018-04-02T11:25:00;2018-04-02T11:25:45;system
569;FINISHED;2018-04-02T11:56:00;2018-04-02T11:56:13;system
570;FINISHED;2018-04-02T12:10:00;2018-04-02T12:10:27;system
571;FINISHED;2018-04-02T12:55:00;2018-04-02T12:55:32;system
572;FINISHED;2018-04-03T01:24:00;2018-04-03T01:24:07;system
573;FINISHED;2018-04-03T02:53:00;2018-04-03T02:53:35;system
574;FINISHED;2018-04-03T06:30:00;2018-04-03T06:30:00;system
575;FINISHED;2018-04-03T06:30:00;2018-04-03T06:30:29;system
576;FINISHED;2018-04-03T06:38:00;2018-04-03T06:38:41;system
577;FINISHED;2018-04-03T07:37:00;2018-04-03T07:37:49;system
578;FINISHED;2018-04-03T07:46:00;2018-04-03T07:46:13;system
579;FINISHED;2018-04-03T07:47:00;2018-04-03T07:47:16;system
580;FINISHED;2018-04-03T07:50:00;2018-04-03T07:50:30;system
581;FINISHED;2018-04-03T08:00:00;2018-04-03T08:00:20;system
582;FINISHED;2018-04-03T08:26:00;2018-04-03T08:26:42;system
583;FINISHED;2018-04-03T09:17:00;2018-04-03T09:17:41;system
584;FINISHED;2018-04-03T09:24:00;2018-04-03T09:23:59;system
585;FINISHED;2018-04-03T09:36:00;2018-04-03T09:36:01;system
586;FINISHED;2018-04-03T10:34:00;2018-04-03T10:34:28;system
587;FINISHED;2018-04-03T10:38:00;2018-04-03T10:38:44;system
588;FINISHED;2018-04-03T10:56:00;2018-04-03T10:56:33;system
589;FINISHED;2018-04-03T10:57:00;2018-04-03T10:57:56;system
590;FINISHED;2018-04-03T11:01:00;2018-04-03T11:01:31;system
591;FINISHED;2018-04-03T11:25:00;2018-04-03T11:25:14;system
592;FINISHED;2018-04-03T11:26:00;2018-04-03T11:26:18;system
593;FINISHED;2018-04-03T11:28:00;2018-04-03T11:28:30;system
594;FINISHED;2018-04-03T11:32:00;2018-04-03T11:32:21;system
595;FINISHED;2018-04-03T11:56:00;2018-04-03T11:56:05;system
596;FINISHED;2018-04-03T11:58:00;2018-04-03T11:58:00;system
597;FINISHED;2018-04-03T12:26:00;2018-04-03T12:26:57;system
598;FINISHED;2018-04-03T12:37:00;2018-04-03T12:37:13;system
599;FINISHED;2018-04-03T12:38:00;2018-04-03T12:38:34;system
600;FINISHED;2018-04-03T12:53:00;2018-04-03T12:53:22;system
601;FINISHED;2018-04-03T13:10:00;2018-04-03T13:10:29;system
602;FINISHED;2018-04-06T01:30:00;2018-04-06T01:30:27;system
603;FINISHED;2018-04-06T03:01:00;2018-04-06T03:01:40;system
604;FINISHED;2018-04-06T04:17:00;2018-04-06T04:17:45;system
605;FINISHED;2018-04-06T06:46:00;2018-04-06T06:46:17;system
606;FINISHED;2018-04-06T07:16:00;2018-04-06T07:16:11;system
607;FINISHED;2018-04-06T07:56:00;2018-04-06T07:56:33;system
608;FINISHED;2018-04-06T08:59:00;2018-04-06T08:59:30;system
609;FINISHED;2018-04-06T09:08:00;2018-04-06T09:08:02;system
610;FINISHED;2018-04-06T09:35:00;2018-04-06T09:35:15;system
611;FINISHED;2018-04-06T09:59:00;2018-04-06T09:59:22;system
612;FINISHED;2018-04-06T10:20:00;2018-04-06T10:20:11;system
613;FINISHED;2018-04-06T10:34:00;2018-04-06T10:34:49;system
614;FINISHED;2018-04-06T10:47:00;2018-04-06T10:46:55;system
615;FINISHED;2018-04-06T10:56:00;2018-04-06T10:55:56;system
616;FINISHED;2018-04-06T11:30:00;2018-04-06T11:30:14;system
617;FINISHED;2018-04-06T11:45:00;2018-04-06T11:45:52;system
618;FINISHED;2018-04-06T11:46:00;2018-04-06T11:46:00;system
619;FINISHED;2018-04-06T11:51:00;2018-04-06T11:51:53;system
620;FINISHED;2018-04-06T12:28:00;2018-04-06T12:27:59;system
621;FINISHED;2018-04-06T12:28:00;2018-04-06T12:28:16;system
622;FINISHED;2018-04-06T12:48:00;2018-04-06T12:48:06;system
623;FINISHED;2018-04-06T13:02:00;2018-04-06T13:02:24;system
624;FINISHED;2018-04-07T02:01:00;2018-04-07T02:01:10;system
625;FINISHED;2018-04-07T02:14:00;2018-04-07T02:14:26;system
626;FINISHED;2018-04-07T02:24:00;2018-04-07T02:24:00;system
627;FINISHED;2018-04-07T02:24:00;2018-04-07T02:24:44;system
628;FINISHED;2018-04-07T02:58:00;2018-04-07T02:58:10;system
629;FINISHED;2018-04-07T03:09:00;2018-04-07T03:09:15;system
630;FINISHED;2018-04-07T03:35:00;2018-04-07T03:35:13;system
631;FINISHED;2018-04-07T06:26:00;2018-04-07T06:26:46;system
632;FINISHED;2018-04-07T07:12:00;2018-04-07T07:12:09;system
633;FINISHED;2018-04-07T07:25:00;2018-04-07T07:25:25;system
634;FINISHED;2018-04-07T07:27:00;2018-04-07T07:27:48;system
635;FINISHED;2018-04-07T08:00:00;2018-04-07T08:00:36;system
636;FINISHED;2018-04-07T08:23:00;2018-04-07T08:23:08;system
637;FINISHED;2018-04-07T08:32:00;2018-04-07T08:32:27;system
638;FINISHED;2018-04-07T08:52:00;2018-04-07T08:52:14;system
639;FINISHED;2018-04-07T09:11:00;2018-04-07T09:11:35;system
640;FINISHED;2018-04-09T01:32:00;2018-04-09T01:32:46;system
641;FINISHED;2018-04-09T01:38:00;2018-04-09T01:38:20;system
642;FINISHED;2018-04-09T02:04:00;2018-04-09T02:03:56;system
643;FINISHED;2018-04-09T02:31:00;2018-04-09T02:31:39;system
644;FINISHED;2018-04-09T02:35:00;2018-04-09T02:35:11;system
645;FINISHED;2018-04-09T02:45:00;2018-04-09T02:44:50;system
646;FINISHED;2018-04-09T03:26:00;2018-04-09T03:26:24;system
647;FINISHED;2018-04-09T03:28:00;2018-04-09T03:28:31;system
648;FINISHED;2018-04-09T03:59:00;2018-04-09T03:58:58;system
649;FINISHED;2018-04-09T04:12:00;2018-04-09T04:12:14;system
650;FINISHED;2018-04-09T06:26:00;2018-04-09T06:26:09;system
651;FINISHED;2018-04-09T06:32:00;2018-04-09T06:32:05;system
652;FINISHED;2018-04-09T06:32:00;2018-04-09T06:32:42;system
653;FINISHED;2018-04-09T06:54:00;2018-04-09T06:53:56;system
654;FINISHED;2018-04-09T06:57:00;2018-04-09T06:57:20;system
655;FINISHED;2018-04-09T07:00:00;2018-04-09T07:00:34;system
656;FINISHED;2018-04-09T07:02:00;2018-04-09T07:01:54;system
657;FINISHED;2018-04-09T07:05:00;2018-04-09T07:05:26;system
658;FINISHED;2018-04-09T07:11:00;2018-04-09T07:11:15;system
659;FINISHED;2018-04-09T07:36:00;2018-04-09T07:36:09;system
660;FINISHED;2018-04-09T07:51:00;2018-04-09T07:50:57;system
661;FINISHED;2018-04-09T07:52:00;2018-04-09T07:52:07;system
662;FINISHED;2018-04-09T07:55:00;2018-04-09T07:55:47;system
663;FINISHED;2018-04-09T08:10:00;2018-04-09T08:10:22;system
664;FINISHED;2018-04-09T08:12:00;2018-04-09T08:12:34;system
665;FINISHED;2018-04-09T08:12:00;2018-04-09T08:12:41;system
666;FINISHED;2018-04-09T08:16:00;2018-04-09T08:16:15;system
667;FINISHED;2018-04-09T08:21:00;2018-04-09T08:21:46;system
668;FINISHED;2018-04-09T08:27:00;2018-04-09T08:27:29;system
669;FINISHED;2018-04-09T08:28:00;2018-04-09T08:28:16;system
670;FINISHED;2018-04-09T08:45:00;2018-04-09T08:44:56;system
671;FINISHED;2018-04-09T08:53:00;2018-04-09T08:53:22;system
672;FINISHED;2018-04-09T09:04:00;2018-04-09T09:04:04;system
673;FINISHED;2018-04-09T09:26:00;2018-04-09T09:25:57;system
674;FINISHED;2018-04-09T09:29:00;2018-04-09T09:28:54;system
675;FINISHED;2018-04-09T09:42:00;2018-04-09T09:41:57;system
676;FINISHED;2018-04-09T10:25:00;2018-04-09T10:25:31;system
677;FINISHED;2018-04-09T10:32:00;2018-04-09T10:32:22;system
678;FINISHED;2018-04-09T10:33:00;2018-04-09T10:33:03;system
679;FINISHED;2018-04-09T10:33:00;2018-04-09T10:33:12;system
680;FINISHED;2018-04-09T10:33:00;2018-04-09T10:33:23;system
681;FINISHED;2018-04-09T10:56:00;2018-04-09T10:56:11;system
682;FINISHED;2018-04-09T10:57:00;2018-04-09T10:56:50;system
683;FINISHED;2018-04-09T11:02:00;2018-04-09T11:01:51;system
684;FINISHED;2018-04-09T11:04:00;2018-04-09T11:03:48;system
685;FINISHED;2018-04-09T11:21:00;2018-04-09T11:21:46;system
686;FINISHED;2018-04-09T11:32:00;2018-04-09T11:32:27;system
687;FINISHED;2018-04-09T11:36:00;2018-04-09T11:36:09;system
688;FINISHED;2018-04-09T11:53:00;2018-04-09T11:53:17;system
689;FINISHED;2018-04-09T12:01:00;2018-04-09T12:01:35;system
690;FINISHED;2018-04-09T12:06:00;2018-04-09T12:06:32;system
691;FINISHED;2018-04-09T12:18:00;2018-04-09T12:18:12;system
692;FINISHED;2018-04-09T12:35:00;2018-04-09T12:35:18;system
693;FINISHED;2018-04-10T01:43:00;2018-04-10T01:43:34;system
694;FINISHED;2018-04-10T02:04:00;2018-04-10T02:04:02;system
695;FINISHED;2018-04-10T02:31:00;2018-04-10T02:31:47;system
696;FINISHED;2018-04-10T03:26:00;2018-04-10T03:26:01;system
697;FINISHED;2018-04-10T06:26:00;2018-04-10T06:26:56;system
698;FINISHED;2018-04-10T06:31:00;2018-04-10T06:31:48;system
699;FINISHED;2018-04-10T06:56:00;2018-04-10T06:56:06;system
700;FINISHED;2018-04-10T07:30:00;2018-04-10T07:30:18;system
701;FINISHED;2018-04-10T07:38:00;2018-04-10T07:38:35;system
702;FINISHED;2018-04-10T08:01:00;2018-04-10T08:01:13;system
703;FINISHED;2018-04-10T08:03:00;2018-04-10T08:03:09;system
704;FINISHED;2018-04-10T08:46:00;2018-04-10T08:46:16;system
705;FINISHED;2018-04-10T09:06:00;2018-04-10T09:06:53;system
706;FINISHED;2018-04-10T09:23:00;2018-04-10T09:23:42;system
707;FINISHED;2018-04-10T10:31:00;2018-04-10T10:23:12;system
708;FINISHED;2018-04-10T10:31:00;2018-04-10T10:28:33;system
709;FINISHED;2018-04-10T10:34:00;2018-04-10T10:34:21;system
710;FINISHED;2018-04-10T10:41:00;2018-04-10T10:41:20;system
711;FINISHED;2018-04-10T10:41:00;2018-04-10T10:41:34;system
712;FINISHED;2018-04-10T10:50:00;2018-04-10T10:50:55;system
713;FINISHED;2018-04-10T11:03:00;2018-04-10T11:03:08;system
714;FINISHED;2018-04-10T11:06:00;2018-04-10T11:06:30;system
715;FINISHED;2018-04-10T11:16:00;2018-04-10T11:16:37;system
716;FINISHED;2018-04-10T11:33:00;2018-04-10T11:33:34;system
717;FINISHED;2018-04-10T11:36:00;2018-04-10T11:36:24;system
718;FINISHED;2018-04-10T11:36:00;2018-04-10T11:36:47;system
719;FINISHED;2018-04-10T11:42:00;2018-04-10T11:42:41;system
720;FINISHED;2018-04-10T11:48:00;2018-04-10T11:48:35;system
721;FINISHED;2018-04-10T11:48:00;2018-04-10T11:48:56;system
722;FINISHED;2018-04-10T12:16:00;2018-04-10T12:16:13;system
723;FINISHED;2018-04-10T12:25:00;2018-04-10T12:25:39;system
724;FINISHED;2018-04-10T12:28:00;2018-04-10T12:28:00;system
725;FINISHED;2018-04-10T12:28:00;2018-04-10T12:28:45;system
726;FINISHED;2018-04-10T12:30:00;2018-04-10T12:30:35;system
727;FINISHED;2018-04-10T12:30:00;2018-04-10T12:30:42;system
728;FINISHED;2018-04-10T12:37:00;2018-04-10T12:37:07;system
729;FINISHED;2018-04-10T13:06:00;2018-04-10T13:06:42;system
730;FINISHED;2018-04-11T01:31:00;2018-04-11T01:31:49;system
731;FINISHED;2018-04-11T02:26:00;2018-04-11T02:26:03;system
732;FINISHED;2018-04-11T02:39:00;2018-04-11T02:39:16;system
733;FINISHED;2018-04-11T02:42:00;2018-04-11T02:42:38;system
734;FINISHED;2018-04-11T03:00:00;2018-04-11T03:00:02;system
735;FINISHED;2018-04-11T06:31:00;2018-04-11T06:31:30;system
736;FINISHED;2018-04-11T06:48:00;2018-04-11T06:48:23;system
737;FINISHED;2018-04-11T07:46:00;2018-04-11T07:46:58;system
738;FINISHED;2018-04-11T08:28:00;2018-04-11T08:28:15;system
739;FINISHED;2018-04-11T08:36:00;2018-04-11T08:36:05;system
740;FINISHED;2018-04-11T08:46:00;2018-04-11T08:46:38;system
741;FINISHED;2018-04-11T09:04:00;2018-04-11T09:04:02;system
742;FINISHED;2018-04-11T09:04:00;2018-04-11T09:04:08;system
743;FINISHED;2018-04-11T09:17:00;2018-04-11T09:17:43;system
744;FINISHED;2018-04-11T09:25:00;2018-04-11T09:25:35;system
745;FINISHED;2018-04-11T10:31:00;2018-04-11T10:19:22;system
746;FINISHED;2018-04-11T10:31:00;2018-04-11T10:31:10;system
747;FINISHED;2018-04-11T11:06:00;2018-04-11T11:06:27;system
748;FINISHED;2018-04-11T11:30:00;2018-04-11T11:30:35;system
749;FINISHED;2018-04-11T13:17:00;2018-04-11T13:17:36;system
750;FINISHED;2018-04-12T01:21:00;2018-04-12T01:21:57;system
751;FINISHED;2018-04-12T01:23:00;2018-04-12T01:23:25;system
752;FINISHED;2018-04-12T01:24:00;2018-04-12T01:24:57;system
